GP-No,Name,Time,Timegap,X,Y,X-offset,Y-offset,Pupil Diameter Left (mm),Pupil Diameter Right (mm),Mouse X-coord,Mouse Y-coord,AoI
327,P 1,7584,13,1618,1233,0,0,0,4.18,2510,952,100%
328,P 1,759800%,14,1741,1150,0,0,4.26,4.08,2510,952,10%
329,P 1,7655,56,1658,995,0,0,0,4.08,2510,952,100%
330,P 1,7669,14,1645,1104,0,0,0,4.02,2510,952,100%
331,P 1,7683,14,1661,1034,0,0,0,4,2510,952,100%
332,P 1,7697,14,1684,1071,0,0,0,4.06,2510,952,100%
333,P 1,7711,14,1625,945,0,0,0,3.96,2510,952,100%
334,P 1,7726,14,1655,1094,0,0,0,4.1,2510,952,100%
335,P 1,7753,27,1781,975,0,0,4.15,0,2510,952,100%
336,P 1,7781,28,1674,1137,0,0,0,4.04,2510,952,100%
337,P 1,779500%,13,1721,1204,0,0,4.22,4.09,2510,952,10%
338,P 1,7809,14,1734,1127,0,0,4.13,0,2510,952,100%
339,P 1,7838,28,1664,1018,0,0,0,4.04,2510,952,100%
340,P 1,7866,28,1754,938,0,0,4,0,2510,952,100%
341,P 1,7880,14,1661,1028,0,0,0,4.06,2510,952,100%
342,P 1,7894,14,1744,2238,0,0,4.12,4,2510,952,100%
343,P 1,7936,42,1701,1058,0,0,0,3.97,2510,952,100%
344,P 1,7992,56,1648,1141,0,0,0,4.13,2510,952,100%
345,P 1,8006,14,1691,1127,0,0,0,4.19,2510,952,100%
346,P 1,8034,28,1681,1071,0,0,0,4.07,2510,952,100%
347,P 1,804900%,14,1731,1137,0,0,4.51,0,2510,952,10%
348,P 1,8063,14,1737,1091,0,0,4.15,0,2510,952,100%
349,P 1,8091,27,1761,971,0,0,4.11,0,2510,952,100%
350,P 1,810500%,14,1754,1160,0,0,4.14,4.17,2510,952,10%
351,P 1,813300%,28,1734,1330,0,0,4.11,4.23,2510,952,10%
352,P 1,8147,14,1664,1044,0,0,0,4.21,2510,952,100%
353,P 1,8161,13,1747,1018,0,0,3.99,0,2510,952,100%
354,P 1,8245,84,1681,1051,0,0,0,4.02,2510,952,100%
355,P 1,8260,14,1688,1101,0,0,0,4.02,2510,952,100%
356,P 1,830200%,42,1655,1257,0,0,0,4.02,2510,952,10%
357,P 1,8330,28,1701,1064,0,0,0,3.99,2510,952,100%
358,P 1,8358,28,1747,978,0,0,3.98,3.96,2510,952,100%
359,P 1,8372,14,1734,1087,0,0,3.98,0,2510,952,100%
360,P 1,8386,13,1661,1041,0,0,0,4.02,2510,952,100%
361,P 1,8414,28,1684,1107,0,0,0,4.02,2510,952,100%
362,P 1,8429,14,1645,1084,0,0,0,3.98,2510,952,100%
363,P 1,8443,14,1751,938,0,0,3.81,0,2510,952,100%
364,P 1,8471,28,1668,1031,0,0,0,3.97,2510,952,100%
365,P 1,8485,13,1718,985,0,0,3.98,0,2510,952,100%
366,P 1,8499,14,1757,1051,0,0,3.86,3.97,2510,952,100%
367,P 1,8541,42,1631,1044,0,0,0,3.95,2510,952,100%
368,P 1,8569,28,1658,1124,0,0,0,3.93,2510,952,100%
369,P 1,8696,126,1714,1044,0,0,0,3.81,2510,952,100%
370,P 1,8808,112,1698,1074,0,0,0,3.95,2510,952,100%
371,P 1,8851,42,1747,932,0,0,3.8,3.86,2510,952,100%
372,P 1,8907,56,1711,1031,0,0,3.95,0,2510,952,100%
373,P 1,8921,14,1761,1028,0,0,3.83,3.88,2510,952,100%
374,P 1,8935,13,1734,955,0,0,3.89,0,2510,952,100%
375,P 1,9034,98,1807,1001,0,0,3.98,0,2510,952,100%
376,P 1,9048,14,1721,1068,0,0,0,3.84,2510,952,100%
377,P 1,9090,42,1694,935,0,0,0,3.91,2510,952,100%
378,P 1,9118,28,1804,1041,0,0,3.87,0,2510,952,100%
379,P 1,9146,28,1781,1117,0,0,4,3.97,2510,952,100%
380,P 1,9188,42,1757,1081,0,0,3.97,0,2510,952,100%
381,P 1,9202,14,1751,1558,0,0,4.55,0,2510,952,100%
382,P 1,9259,56,1744,998,0,0,3.86,0,2510,952,100%
383,P 1,9273,14,1764,952,0,0,3.85,0,2510,952,100%
384,P 1,9315,42,1787,1064,0,0,3.87,0,2510,952,100%
385,P 1,934300%,28,1721,1137,0,0,0,3.91,2510,952,10%
386,P 1,9414,70,1708,945,0,0,3.9,0,2510,952,100%
387,P 1,9442,28,1774,1684,0,0,4.58,0,2510,952,100%
388,P 1,9498,56,1764,968,0,0,3.98,0,2510,952,100%
389,P 1,952600%,28,1771,1174,0,0,3.94,0,2510,952,10%
390,P 1,9639,112,1787,1018,0,0,3.9,3.98,2510,952,100%
